timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-13_00-34-07,3840,2160,60,1466722056.83,58.94,1.76,26.288,13.577,55.944
2025-10-13_00-34-08,3840,2160,60,1494191209.48,60.05,-0.08,21.812,13.640,29.712
2025-10-13_00-34-09,3840,2160,60,1493071041.69,60.00,-0.01,21.288,13.693,30.221
2025-10-13_00-34-10,3840,2160,60,1492994709.79,60.00,-0.00,26.692,14.418,44.682
2025-10-13_00-34-11,3840,2160,60,1443223938.85,58.00,3.33,25.218,14.341,35.430
2025-10-13_00-34-12,3840,2160,60,1393454187.75,56.00,6.67,26.255,21.756,36.575
2025-10-13_00-34-13,3840,2160,60,1443251331.73,58.00,3.33,27.820,21.088,39.486
2025-10-13_00-34-14,3840,2160,60,1418288597.22,57.00,5.00,26.677,21.636,32.558
2025-10-13_00-34-15,3840,2160,60,1315530227.83,52.87,11.89,30.455,21.765,69.849
2025-10-13_00-34-16,3840,2160,60,1446876438.21,58.15,3.09,25.776,20.999,35.716
2025-10-13_00-34-17,3840,2160,60,1418298298.01,57.00,5.00,27.967,21.617,35.988
2025-10-13_00-34-18,3840,2160,60,1418244915.52,57.00,5.01,26.278,21.591,32.392
2025-10-13_00-34-19,3840,2160,60,1418314076.27,57.00,5.00,27.189,21.737,32.552
2025-10-13_00-34-20,3840,2160,60,1393561657.44,56.00,6.66,28.353,21.406,36.627
2025-10-13_00-34-21,3840,2160,60,1242688445.62,49.94,16.77,31.745,21.731,91.181
2025-10-13_00-34-22,3840,2160,60,1420066425.96,57.07,4.88,26.873,21.090,34.726
2025-10-13_00-34-23,3840,2160,60,1368533712.31,55.00,8.34,28.141,21.383,37.268
2025-10-13_00-34-24,3840,2160,60,1418352060.40,57.00,5.00,27.136,21.587,36.963
2025-10-13_00-34-25,3840,2160,60,1440044402.23,57.87,3.55,25.934,21.250,36.291
2025-10-13_00-34-26,3840,2160,60,1221967240.71,49.11,18.15,31.074,22.349,61.948
2025-10-13_00-34-27,3840,2160,60,1393351909.12,56.00,6.67,27.315,21.561,37.885
2025-10-13_00-34-28,3840,2160,60,1393465048.37,56.00,6.67,26.610,20.758,34.265
2025-10-13_00-34-29,3840,2160,60,1493086354.10,60.00,-0.01,26.399,20.898,35.729
2025-10-13_00-34-30,3840,2160,60,1441289797.91,57.92,3.46,26.430,21.305,36.188
2025-10-13_00-34-31,3840,2160,60,1345504687.56,54.07,9.88,30.126,22.682,59.340
2025-10-13_00-34-32,3840,2160,60,1393325705.46,55.99,6.68,28.530,22.344,44.384
2025-10-13_00-34-33,3840,2160,60,1439651183.65,57.86,3.57,26.984,21.373,37.332
2025-10-13_00-34-34,3840,2160,60,1395329957.94,56.08,6.54,26.423,20.768,35.089
2025-10-13_00-34-35,3840,2160,60,1445008138.92,58.07,3.21,26.775,21.084,35.416
2025-10-13_00-34-36,3840,2160,60,1418302581.16,57.00,5.00,27.161,21.464,37.435
2025-10-13_00-34-37,3840,2160,60,1293958659.68,52.00,13.33,29.013,21.776,54.670
2025-10-13_00-34-38,3840,2160,60,1439781630.82,57.86,3.56,28.070,21.796,39.024
2025-10-13_00-34-39,3840,2160,60,1421587218.32,57.13,4.78,25.943,21.068,34.434
2025-10-13_00-34-40,3840,2160,60,1468252621.22,59.01,1.66,27.471,22.130,35.469
2025-10-13_00-34-41,3840,2160,60,1393458437.78,56.00,6.67,27.962,21.996,37.499
2025-10-13_00-34-42,3840,2160,60,1219265621.77,49.00,18.33,31.502,21.230,58.194
2025-10-13_00-34-43,3840,2160,60,1468111583.54,59.00,1.67,25.829,21.106,33.245
2025-10-13_00-34-44,3840,2160,60,1492060451.45,59.96,0.06,26.242,20.916,36.603
2025-10-13_00-34-45,3840,2160,60,1444112698.21,58.04,3.27,25.707,21.216,32.309
2025-10-13_00-34-46,3840,2160,60,1443208560.04,58.00,3.33,26.804,21.254,37.908
2025-10-13_00-34-47,3840,2160,60,1468083772.11,59.00,1.67,25.736,21.194,34.762
2025-10-13_00-34-48,3840,2160,60,1368584511.23,55.00,8.33,28.503,21.272,65.775
2025-10-13_00-34-49,3840,2160,60,1468130952.63,59.00,1.67,25.994,20.809,34.876
2025-10-13_00-34-50,3840,2160,60,1413352560.20,56.80,5.33,27.267,21.963,36.241
2025-10-13_00-34-51,3840,2160,60,1473297958.73,59.21,1.32,25.934,21.700,31.635
2025-10-13_00-34-52,3840,2160,60,1514867262.90,60.88,-1.47,24.089,21.033,30.845
2025-10-13_00-34-53,3840,2160,60,1246524452.46,50.10,16.51,30.038,21.319,73.530
2025-10-13_00-34-54,3840,2160,60,1493088683.46,60.00,-0.01,27.861,22.275,34.986
2025-10-13_00-34-55,3840,2160,60,1443226728.60,58.00,3.33,25.693,20.759,33.936
2025-10-13_00-34-56,3840,2160,60,1443113113.66,58.00,3.34,26.828,21.402,35.457
2025-10-13_00-34-57,3840,2160,60,1493129076.71,60.01,-0.01,25.097,20.937,32.240
2025-10-13_00-34-58,3840,2160,60,1318592791.70,52.99,11.68,26.994,21.105,45.823
2025-10-13_00-34-59,3840,2160,60,1393613538.52,56.01,6.66,29.504,21.898,60.707
2025-10-13_00-35-00,3840,2160,60,1418356152.38,57.00,5.00,27.205,21.953,35.113
2025-10-13_00-35-01,3840,2160,60,1468139733.70,59.00,1.66,27.257,21.898,35.751
2025-10-13_00-35-02,3840,2160,60,1468087302.80,59.00,1.67,25.856,21.391,32.786
2025-10-13_00-35-03,3840,2160,60,1467997500.83,59.00,1.67,25.617,20.993,37.137
2025-10-13_00-35-04,3840,2160,60,1269155541.84,51.00,14.99,29.552,21.281,55.975
2025-10-13_00-35-05,3840,2160,60,1443230512.76,58.00,3.33,26.372,20.786,34.839
2025-10-13_00-35-06,3840,2160,60,1443114738.48,58.00,3.34,27.465,21.854,37.514
2025-10-13_00-35-07,3840,2160,60,1443300813.29,58.00,3.33,27.641,21.418,33.324
2025-10-13_00-35-08,3840,2160,60,1443237682.79,58.00,3.33,27.398,21.623,39.090
